Train Number,Date,Distance,Weather,FestivalImpact,TimeOfDay,DelayMinutes
12860,2024-11-16,1979,Rain,None,Day,51
12860,2024-11-17,1979,Rain,FestivalEve,Morning,99
12860,2024-11-18,1979,Fog,FestivalEve,Day,102
12860,2024-11-19,1979,Clear,None,Morning,52
12860,2024-11-20,1979,Fog,FestivalDay,Evening,139
12860,2024-11-21,1979,Clear,None,Morning,49
12860,2024-11-22,1979,Fog,None,Morning,68
12860,2024-11-23,1979,Storm,FestivalDay,Morning,127
12860,2024-11-24,1979,Storm,None,Night,140
12860,2024-11-25,1979,Storm,None,Morning,126
12860,2024-11-26,1979,Clear,FestivalDay,Evening,81
12860,2024-11-27,1979,Clear,FestivalDay,Day,63
12860,2024-11-28,1979,Rain,FestivalDay,Morning,93
12860,2024-11-29,1979,Rain,None,Evening,79
12860,2024-11-30,1979,Clear,None,Day,53
12860,2024-12-01,1979,Clear,FestivalDay,Morning,72
12860,2024-12-02,1979,Fog,None,Evening,97
12860,2024-12-03,1979,Rain,FestivalDay,Evening,100
12860,2024-12-04,1979,Storm,FestivalDay,Night,144
12860,2024-12-05,1979,Fog,FestivalEve,Morning,106
12860,2024-12-06,1979,Fog,FestivalDay,Day,111
12860,2024-12-07,1979,Clear,FestivalDay,Morning,48
12860,2024-12-08,1979,Clear,FestivalEve,Morning,74
12860,2024-12-09,1979,Rain,None,Day,69
12860,2024-12-10,1979,Fog,None,Day,89
12860,2024-12-11,1979,Clear,None,Night,32
12860,2024-12-12,1979,Fog,None,Day,83
12860,2024-12-13,1979,Rain,None,Evening,74
12860,2024-12-14,1979,Clear,FestivalEve,Evening,100
12860,2024-12-15,1979,Clear,FestivalEve,Morning,75
12860,2024-12-16,1979,Fog,None,Morning,72
12860,2024-12-17,1979,Rain,FestivalEve,Morning,92
12860,2024-12-18,1979,Rain,FestivalDay,Evening,96
12860,2024-12-19,1979,Rain,FestivalDay,Day,82
12860,2024-12-20,1979,Rain,None,Day,64
12860,2024-12-21,1979,Storm,FestivalEve,Night,95
12860,2024-12-22,1979,Storm,None,Day,122
12860,2024-12-23,1979,Storm,FestivalDay,Night,148
12860,2024-12-24,1979,Storm,None,Morning,116
12860,2024-12-25,1979,Storm,None,Evening,120
12860,2024-12-26,1979,Fog,FestivalEve,Night,87
12860,2024-12-27,1979,Rain,None,Morning,75
12860,2024-12-28,1979,Fog,FestivalDay,Evening,94
12860,2024-12-29,1979,Storm,FestivalEve,Day,167
12860,2024-12-30,1979,Storm,FestivalDay,Morning,152
12860,2024-12-31,1979,Fog,FestivalDay,Day,100
12903,2024-01-01,1885,Fog,FestivalEve,Day,94
12903,2024-01-02,1885,Fog,FestivalEve,Evening,115
12903,2024-01-03,1885,Rain,FestivalDay,Evening,111
12903,2024-01-04,1885,Storm,FestivalDay,Evening,187
12903,2024-01-05,1885,Fog,FestivalDay,Day,111
12903,2024-01-06,1885,Storm,FestivalEve,Night,161
12903,2024-01-07,1885,Fog,None,Night,96
12903,2024-01-08,1885,Clear,FestivalEve,Night,83
12903,2024-01-09,1885,Rain,FestivalEve,Night,101
12903,2024-01-10,1885,Clear,FestivalDay,Day,77
12903,2024-01-11,1885,Clear,FestivalEve,Morning,80
12903,2024-01-12,1885,Fog,FestivalDay,Day,133
12903,2024-01-13,1885,Storm,FestivalDay,Night,143
12903,2024-01-14,1885,Storm,FestivalDay,Day,122
12903,2024-01-15,1885,Rain,None,Evening,56
12903,2024-01-16,1885,Storm,FestivalDay,Day,147
12903,2024-01-17,1885,Rain,FestivalEve,Day,108
12903,2024-01-18,1885,Rain,FestivalEve,Day,98
12903,2024-01-19,1885,Storm,None,Morning,111
12903,2024-01-20,1885,Clear,FestivalDay,Day,82
12903,2024-01-21,1885,Clear,None,Evening,74
12903,2024-01-22,1885,Clear,FestivalDay,Night,58
12903,2024-01-23,1885,Clear,FestivalEve,Evening,101
12903,2024-01-24,1885,Clear,FestivalEve,Morning,56
12903,2024-01-25,1885,Clear,FestivalEve,Night,60
12903,2024-01-26,1885,Storm,FestivalDay,Night,143
12903,2024-01-27,1885,Fog,FestivalEve,Evening,121
12903,2024-01-28,1885,Fog,FestivalEve,Day,109
12903,2024-01-29,1885,Storm,None,Night,120
12903,2024-01-30,1885,Fog,FestivalDay,Night,124
12903,2024-01-31,1885,Storm,FestivalEve,Morning,147
12903,2024-02-01,1885,Clear,FestivalEve,Day,78
12903,2024-02-02,1885,Rain,FestivalEve,Day,112
12903,2024-02-03,1885,Storm,FestivalEve,Night,154
12903,2024-02-04,1885,Storm,None,Morning,86
12903,2024-02-05,1885,Fog,FestivalEve,Evening,106
12903,2024-02-06,1885,Storm,FestivalEve,Evening,134
12903,2024-02-07,1885,Clear,FestivalEve,Night,98
12903,2024-02-08,1885,Clear,None,Night,45
12903,2024-02-09,1885,Storm,FestivalEve,Night,105
12903,2024-02-10,1885,Storm,FestivalDay,Day,112
12903,2024-02-11,1885,Rain,None,Morning,64
12903,2024-02-12,1885,Fog,FestivalEve,Evening,129
12903,2024-02-13,1885,Storm,FestivalDay,Evening,129
12903,2024-02-14,1885,Storm,None,Evening,115
12903,2024-02-15,1885,Clear,FestivalDay,Morning,66
12903,2024-02-16,1885,Clear,FestivalEve,Morning,91
12903,2024-02-17,1885,Storm,None,Morning,112
12903,2024-02-18,1885,Clear,FestivalDay,Morning,75
12903,2024-02-19,1885,Storm,FestivalDay,Evening,115
12903,2024-02-20,1885,Rain,FestivalEve,Day,95
12903,2024-02-21,1885,Fog,FestivalEve,Morning,106
12903,2024-02-22,1885,Fog,FestivalEve,Morning,90
12903,2024-02-23,1885,Storm,FestivalEve,Day,144
12903,2024-02-24,1885,Clear,FestivalEve,Night,75
12903,2024-02-25,1885,Fog,FestivalEve,Day,104
12903,2024-02-26,1885,Fog,None,Night,73
12903,2024-02-27,1885,Clear,FestivalDay,Day,71
12903,2024-02-28,1885,Storm,None,Evening,110
12903,2024-02-29,1885,Rain,FestivalEve,Morning,104
12903,2024-03-01,1885,Fog,FestivalEve,Day,117
12903,2024-03-02,1885,Storm,None,Morning,99
12903,2024-03-03,1885,Storm,None,Evening,118
12903,2024-03-04,1885,Rain,FestivalDay,Day,95
12903,2024-03-05,1885,Rain,FestivalEve,Day,76
12903,2024-03-06,1885,Clear,FestivalEve,Morning,53
12903,2024-03-07,1885,Rain,FestivalEve,Morning,102
12903,2024-03-08,1885,Rain,FestivalDay,Evening,85
12903,2024-03-09,1885,Clear,None,Night,25
12903,2024-03-10,1885,Fog,FestivalDay,Day,104
12903,2024-03-11,1885,Fog,None,Evening,71
12903,2024-03-12,1885,Storm,FestivalEve,Morning,146
12903,2024-03-13,1885,Storm,FestivalDay,Morning,122
12903,2024-03-14,1885,Fog,None,Day,70
12903,2024-03-15,1885,Storm,None,Morning,115
12903,2024-03-16,1885,Rain,FestivalDay,Night,76
12903,2024-03-17,1885,Fog,None,Morning,74
12903,2024-03-18,1885,Clear,None,Evening,64
12903,2024-03-19,1885,Storm,FestivalEve,Morning,126
12903,2024-03-20,1885,Fog,None,Evening,71
12903,2024-03-21,1885,Storm,FestivalDay,Evening,174
12903,2024-03-22,1885,Rain,FestivalEve,Night,112
12903,2024-03-23,1885,Rain,FestivalEve,Night,97
12903,2024-03-24,1885,Storm,None,Evening,126
12903,2024-03-25,1885,Rain,FestivalEve,Evening,89
12903,2024-03-26,1885,Clear,FestivalEve,Night,90
12903,2024-03-27,1885,Storm,FestivalEve,Evening,128
12903,2024-03-28,1885,Fog,FestivalDay,Day,92
12903,2024-03-29,1885,Fog,FestivalEve,Night,106
12903,2024-03-30,1885,Fog,FestivalEve,Day,121
12903,2024-03-31,1885,Storm,FestivalEve,Night,123
12903,2024-04-01,1885,Fog,None,Morning,97
12903,2024-04-02,1885,Fog,FestivalEve,Morning,122
12903,2024-04-03,1885,Storm,None,Morning,135
12903,2024-04-04,1885,Rain,None,Morning,61
12903,2024-04-05,1885,Rain,None,Day,75
12903,2024-04-06,1885,Clear,FestivalEve,Night,78
12903,2024-04-07,1885,Storm,FestivalDay,Day,115
12903,2024-04-08,1885,Rain,FestivalDay,Morning,92
12903,2024-04-09,1885,Clear,FestivalEve,Morning,78
12903,2024-04-10,1885,Rain,FestivalDay,Evening,81
12903,2024-04-11,1885,Clear,FestivalEve,Evening,92
12903,2024-04-12,1885,Fog,FestivalDay,Morning,108
12903,2024-04-13,1885,Fog,None,Evening,73
12903,2024-04-14,1885,Clear,FestivalEve,Evening,96
12903,2024-04-15,1885,Fog,FestivalEve,Evening,125
12903,2024-04-16,1885,Clear,None,Night,32
12903,2024-04-17,1885,Rain,None,Morning,54
12903,2024-04-18,1885,Clear,None,Morning,36
12903,2024-04-19,1885,Rain,FestivalEve,Morning,91
12903,2024-04-20,1885,Storm,FestivalDay,Night,121
12903,2024-04-21,1885,Storm,None,Evening,118
12903,2024-04-22,1885,Rain,None,Evening,61
12903,2024-04-23,1885,Clear,None,Evening,76
12903,2024-04-24,1885,Rain,None,Morning,54
12903,2024-04-25,1885,Fog,None,Day,73
12903,2024-04-26,1885,Clear,None,Morning,35
12903,2024-04-27,1885,Storm,FestivalEve,Day,171
12903,2024-04-28,1885,Storm,None,Evening,126
12903,2024-04-29,1885,Fog,FestivalDay,Day,93
12903,2024-04-30,1885,Clear,FestivalDay,Evening,99
12903,2024-05-01,1885,Fog,FestivalDay,Evening,104
12903,2024-05-02,1885,Rain,FestivalDay,Evening,102
12903,2024-05-03,1885,Clear,FestivalEve,Morning,88
12903,2024-05-04,1885,Clear,None,Day,62
12903,2024-05-05,1885,Clear,FestivalEve,Day,98
12903,2024-05-06,1885,Storm,FestivalDay,Day,154
12903,2024-05-07,1885,Fog,FestivalEve,Morning,100
12903,2024-05-08,1885,Rain,None,Day,67
12903,2024-05-09,1885,Clear,None,Morning,54
12903,2024-05-10,1885,Fog,FestivalDay,Morning,87
12903,2024-05-11,1885,Storm,FestivalEve,Day,150
12903,2024-05-12,1885,Fog,FestivalDay,Night,96
12903,2024-05-13,1885,Storm,FestivalEve,Evening,131
12903,2024-05-14,1885,Rain,FestivalDay,Morning,70
12903,2024-05-15,1885,Clear,None,Morning,28
12903,2024-05-16,1885,Rain,FestivalEve,Day,98
12903,2024-05-17,1885,Rain,None,Morning,51
12903,2024-05-18,1885,Storm,None,Day,119
12903,2024-05-19,1885,Fog,FestivalDay,Day,88
12903,2024-05-20,1885,Fog,FestivalEve,Evening,106
12903,2024-05-21,1885,Fog,None,Night,56
12903,2024-05-22,1885,Storm,FestivalEve,Evening,186
12903,2024-05-23,1885,Storm,None,Night,76
12903,2024-05-24,1885,Rain,FestivalEve,Morning,88
12903,2024-05-25,1885,Storm,FestivalDay,Evening,157
12903,2024-05-26,1885,Storm,FestivalEve,Day,136
12903,2024-05-27,1885,Fog,FestivalDay,Day,103
12903,2024-05-28,1885,Storm,FestivalEve,Day,153
12903,2024-05-29,1885,Rain,None,Night,51
12903,2024-05-30,1885,Fog,FestivalDay,Night,116
12903,2024-05-31,1885,Rain,FestivalDay,Evening,82
12903,2024-06-01,1885,Clear,FestivalEve,Evening,84
12903,2024-06-02,1885,Rain,FestivalEve,Evening,82
12903,2024-06-03,1885,Rain,FestivalEve,Morning,92
12903,2024-06-04,1885,Fog,FestivalDay,Morning,111
12903,2024-06-05,1885,Clear,FestivalDay,Evening,84
12903,2024-06-06,1885,Storm,FestivalDay,Evening,162
12903,2024-06-07,1885,Clear,FestivalEve,Night,103
12903,2024-06-08,1885,Clear,FestivalDay,Night,64
12903,2024-06-09,1885,Storm,FestivalDay,Night,117
12903,2024-06-10,1885,Storm,FestivalDay,Day,115
12903,2024-06-11,1885,Fog,None,Night,55
12903,2024-06-12,1885,Rain,FestivalDay,Night,89
12903,2024-06-13,1885,Clear,FestivalEve,Night,102
12903,2024-06-14,1885,Clear,None,Night,26
12903,2024-06-15,1885,Rain,None,Night,58
12903,2024-06-16,1885,Rain,FestivalDay,Morning,64
12903,2024-06-17,1885,Clear,None,Evening,55
12903,2024-06-18,1885,Rain,FestivalDay,Night,77
12903,2024-06-19,1885,Fog,FestivalDay,Evening,81
12903,2024-06-20,1885,Fog,FestivalDay,Morning,95
12903,2024-06-21,1885,Rain,FestivalEve,Night,64
12903,2024-06-22,1885,Clear,FestivalEve,Night,73
12903,2024-06-23,1885,Storm,FestivalEve,Morning,131
12903,2024-06-24,1885,Rain,FestivalDay,Morning,76
12903,2024-06-25,1885,Fog,None,Night,65
12903,2024-06-26,1885,Clear,None,Morning,55
12903,2024-06-27,1885,Storm,None,Day,99
12903,2024-06-28,1885,Rain,FestivalDay,Day,73
12903,2024-06-29,1885,Clear,FestivalDay,Evening,80
12903,2024-06-30,1885,Fog,FestivalEve,Morning,98
12903,2024-07-01,1885,Fog,None,Night,90
12903,2024-07-02,1885,Rain,None,Evening,64
12903,2024-07-03,1885,Rain,FestivalEve,Night,88
12903,2024-07-04,1885,Storm,None,Day,142
12903,2024-07-05,1885,Rain,None,Night,74
12903,2024-07-06,1885,Rain,FestivalDay,Night,79
12903,2024-07-07,1885,Rain,FestivalEve,Day,116
12903,2024-07-08,1885,Storm,FestivalEve,Evening,160
12903,2024-07-09,1885,Storm,FestivalEve,Day,135
12903,2024-07-10,1885,Fog,None,Night,77
12903,2024-07-11,1885,Rain,None,Night,52
12903,2024-07-12,1885,Fog,None,Morning,70
12903,2024-07-13,1885,Storm,None,Morning,107
12903,2024-07-14,1885,Fog,None,Morning,87
12903,2024-07-15,1885,Storm,FestivalEve,Night,123
12903,2024-07-16,1885,Storm,FestivalEve,Day,145
12903,2024-07-17,1885,Clear,None,Day,52
12903,2024-07-18,1885,Storm,None,Morning,102
12903,2024-07-19,1885,Fog,FestivalEve,Night,110
12903,2024-07-20,1885,Clear,FestivalEve,Morning,73
12903,2024-07-21,1885,Storm,None,Night,76
12903,2024-07-22,1885,Fog,None,Night,88
12903,2024-07-23,1885,Storm,FestivalEve,Day,153
12903,2024-07-24,1885,Storm,FestivalEve,Night,149
12903,2024-07-25,1885,Fog,None,Morning,66
12903,2024-07-26,1885,Storm,FestivalDay,Day,136
12903,2024-07-27,1885,Storm,FestivalEve,Day,168
12903,2024-07-28,1885,Clear,FestivalEve,Day,67
12903,2024-07-29,1885,Storm,FestivalEve,Day,129
12903,2024-07-30,1885,Storm,FestivalDay,Night,131
12903,2024-07-31,1885,Fog,FestivalDay,Night,84
12903,2024-08-01,1885,Fog,FestivalEve,Night,108
12903,2024-08-02,1885,Rain,None,Evening,66
12903,2024-08-03,1885,Rain,FestivalDay,Night,61
12903,2024-08-04,1885,Rain,FestivalDay,Day,100
12903,2024-08-05,1885,Storm,FestivalDay,Morning,122
12903,2024-08-06,1885,Rain,FestivalDay,Morning,77
12903,2024-08-07,1885,Rain,FestivalEve,Morning,92
12903,2024-08-08,1885,Storm,None,Morning,107
12903,2024-08-09,1885,Clear,None,Night,35
12903,2024-08-10,1885,Storm,FestivalEve,Night,111
12903,2024-08-11,1885,Rain,FestivalDay,Evening,82
12903,2024-08-12,1885,Storm,FestivalDay,Evening,165
12903,2024-08-13,1885,Storm,FestivalDay,Morning,140
12903,2024-08-14,1885,Rain,FestivalEve,Day,77
12903,2024-08-15,1885,Fog,FestivalDay,Day,119
12903,2024-08-16,1885,Fog,None,Evening,91
12903,2024-08-17,1885,Storm,FestivalEve,Night,175
12903,2024-08-18,1885,Clear,FestivalDay,Morning,60
12903,2024-08-19,1885,Rain,None,Night,60
12903,2024-08-20,1885,Fog,FestivalDay,Evening,88
12903,2024-08-21,1885,Rain,FestivalEve,Morning,72
12903,2024-08-22,1885,Rain,FestivalDay,Evening,87
12903,2024-08-23,1885,Fog,FestivalDay,Evening,123
12903,2024-08-24,1885,Clear,FestivalEve,Day,66
12903,2024-08-25,1885,Clear,FestivalEve,Day,75
12903,2024-08-26,1885,Storm,FestivalEve,Night,168
12903,2024-08-27,1885,Fog,None,Evening,95
12903,2024-08-28,1885,Clear,None,Day,35
12903,2024-08-29,1885,Clear,FestivalEve,Evening,98
12903,2024-08-30,1885,Storm,None,Day,147
12903,2024-08-31,1885,Fog,FestivalDay,Day,121
12903,2024-09-01,1885,Clear,None,Night,37
12903,2024-09-02,1885,Fog,FestivalDay,Day,90
12903,2024-09-03,1885,Clear,FestivalDay,Morning,58
12903,2024-09-04,1885,Rain,None,Night,48
12903,2024-09-05,1885,Storm,None,Night,78
12903,2024-09-06,1885,Rain,FestivalEve,Evening,115
12903,2024-09-07,1885,Fog,FestivalDay,Day,85
12903,2024-09-08,1885,Clear,FestivalEve,Night,91
12903,2024-09-09,1885,Fog,FestivalEve,Morning,125
12903,2024-09-10,1885,Storm,FestivalDay,Morning,106
12903,2024-09-11,1885,Storm,None,Day,130
12903,2024-09-12,1885,Clear,FestivalEve,Evening,78
12903,2024-09-13,1885,Rain,FestivalEve,Morning,84
12903,2024-09-14,1885,Fog,FestivalDay,Morning,93
12903,2024-09-15,1885,Storm,None,Night,83
12903,2024-09-16,1885,Storm,FestivalDay,Evening,147
12903,2024-09-17,1885,Storm,FestivalEve,Evening,130
12903,2024-09-18,1885,Clear,FestivalEve,Day,91
12903,2024-09-19,1885,Storm,None,Night,87
12903,2024-09-20,1885,Storm,FestivalEve,Day,133
12903,2024-09-21,1885,Fog,FestivalDay,Evening,103
12903,2024-09-22,1885,Fog,FestivalDay,Morning,122
12903,2024-09-23,1885,Storm,None,Evening,89
12903,2024-09-24,1885,Clear,FestivalEve,Morning,98
12903,2024-09-25,1885,Fog,FestivalEve,Morning,115
12903,2024-09-26,1885,Clear,FestivalEve,Evening,83
12903,2024-09-27,1885,Clear,None,Evening,63
12903,2024-09-28,1885,Rain,None,Day,83
12903,2024-09-29,1885,Rain,None,Night,70
12903,2024-09-30,1885,Fog,None,Morning,69
12903,2024-10-01,1885,Rain,FestivalDay,Morning,74
12903,2024-10-02,1885,Rain,FestivalDay,Evening,104
12903,2024-10-03,1885,Storm,None,Day,100
12903,2024-10-04,1885,Rain,FestivalEve,Evening,87
12903,2024-10-05,1885,Clear,FestivalDay,Evening,74
12903,2024-10-06,1885,Rain,FestivalDay,Day,89
12903,2024-10-07,1885,Rain,None,Morning,59
12903,2024-10-08,1885,Clear,None,Night,40
12903,2024-10-09,1885,Clear,FestivalEve,Day,96
12903,2024-10-10,1885,Clear,None,Evening,70
12903,2024-10-11,1885,Rain,None,Night,44
12903,2024-10-12,1885,Clear,None,Day,63
12903,2024-10-13,1885,Clear,FestivalDay,Day,63
12903,2024-10-14,1885,Fog,FestivalDay,Evening,104
12903,2024-10-15,1885,Clear,FestivalEve,Night,80
12903,2024-10-16,1885,Clear,FestivalDay,Night,58
12903,2024-10-17,1885,Fog,None,Evening,96
12903,2024-10-18,1885,Storm,None,Morning,105
12903,2024-10-19,1885,Rain,FestivalDay,Morning,67
12903,2024-10-20,1885,Fog,FestivalDay,Morning,108
12903,2024-10-21,1885,Storm,None,Day,138
12903,2024-10-22,1885,Rain,None,Evening,68
12903,2024-10-23,1885,Fog,None,Evening,82
12903,2024-10-24,1885,Fog,None,Morning,63
12903,2024-10-25,1885,Fog,FestivalEve,Evening,138
12903,2024-10-26,1885,Clear,FestivalDay,Day,84
12903,2024-10-27,1885,Rain,None,Morning,58
12903,2024-10-28,1885,Clear,FestivalDay,Day,57
12903,2024-10-29,1885,Fog,None,Morning,83
12903,2024-10-30,1885,Fog,None,Evening,96
12903,2024-10-31,1885,Rain,FestivalEve,Evening,88
12903,2024-11-01,1885,Clear,FestivalDay,Day,84
12903,2024-11-02,1885,Storm,FestivalEve,Night,159
12903,2024-11-03,1885,Storm,FestivalDay,Morning,161
12903,2024-11-04,1885,Rain,FestivalDay,Evening,105
12903,2024-11-05,1885,Rain,FestivalEve,Day,104
12903,2024-11-06,1885,Rain,FestivalEve,Night,79
12903,2024-11-07,1885,Fog,FestivalEve,Night,90
12903,2024-11-08,1885,Rain,FestivalEve,Morning,89
12903,2024-11-09,1885,Clear,FestivalDay,Evening,81
12903,2024-11-10,1885,Clear,FestivalEve,Night,64
12903,2024-11-11,1885,Fog,FestivalEve,Morning,117
12903,2024-11-12,1885,Rain,FestivalDay,Morning,87
12903,2024-11-13,1885,Storm,FestivalDay,Evening,111
12903,2024-11-14,1885,Storm,FestivalDay,Day,124
12903,2024-11-15,1885,Clear,FestivalEve,Morning,77
12903,2024-11-16,1885,Storm,FestivalEve,Night,169
12903,2024-11-17,1885,Rain,None,Day,51
12903,2024-11-18,1885,Rain,FestivalEve,Day,126
12903,2024-11-19,1885,Storm,FestivalDay,Morning,125
12903,2024-11-20,1885,Storm,None,Night,138
12903,2024-11-21,1885,Clear,None,Night,44
12903,2024-11-22,1885,Storm,None,Evening,110
12903,2024-11-23,1885,Fog,None,Night,81
12903,2024-11-24,1885,Fog,FestivalEve,Evening,120
12903,2024-11-25,1885,Fog,FestivalEve,Day,119
12903,2024-11-26,1885,Fog,FestivalEve,Night,75
12903,2024-11-27,1885,Clear,FestivalDay,Day,77
12903,2024-11-28,1885,Storm,FestivalEve,Morning,123
12903,2024-11-29,1885,Rain,None,Day,83
12903,2024-11-30,1885,Clear,FestivalEve,Night,88
12903,2024-12-01,1885,Rain,FestivalDay,Day,72
12903,2024-12-02,1885,Storm,FestivalDay,Night,105
12903,2024-12-03,1885,Clear,None,Evening,45
12903,2024-12-04,1885,Fog,None,Morning,78
12903,2024-12-05,1885,Storm,None,Morning,128
12903,2024-12-06,1885,Rain,FestivalDay,Evening,101
12903,2024-12-07,1885,Storm,None,Day,123
12903,2024-12-08,1885,Storm,FestivalEve,Morning,154
12903,2024-12-09,1885,Rain,FestivalEve,Night,85
12903,2024-12-10,1885,Storm,FestivalEve,Day,140
12903,2024-12-11,1885,Clear,FestivalDay,Night,76
12903,2024-12-12,1885,Storm,FestivalDay,Evening,134
12903,2024-12-13,1885,Clear,FestivalEve,Morning,70
12903,2024-12-14,1885,Storm,None,Morning,119
12903,2024-12-15,1885,Storm,FestivalEve,Day,156
12903,2024-12-16,1885,Rain,None,Morning,71
12903,2024-12-17,1885,Rain,FestivalEve,Night,77
12903,2024-12-18,1885,Rain,FestivalEve,Night,105
12903,2024-12-19,1885,Fog,FestivalDay,Morning,102
12903,2024-12-20,1885,Clear,FestivalEve,Night,53
12903,2024-12-21,1885,Storm,None,Night,99
12903,2024-12-22,1885,Fog,None,Day,88
12903,2024-12-23,1885,Clear,FestivalEve,Morning,75
12903,2024-12-24,1885,Fog,FestivalDay,Morning,102
12903,2024-12-25,1885,Rain,FestivalDay,Morning,99
12903,2024-12-26,1885,Fog,None,Evening,99
12903,2024-12-27,1885,Rain,None,Morning,67
12903,2024-12-28,1885,Storm,FestivalDay,Night,167
12903,2024-12-29,1885,Storm,None,Evening,133
12903,2024-12-30,1885,Storm,FestivalDay,Day,143
12903,2024-12-31,1885,Rain,FestivalEve,Night,75
12951,2024-01-01,1373,Clear,FestivalDay,Night,45
12951,2024-01-02,1373,Fog,FestivalDay,Day,98
12951,2024-01-03,1373,Fog,None,Day,75
12951,2024-01-04,1373,Storm,FestivalEve,Day,137
12951,2024-01-05,1373,Rain,FestivalEve,Evening,101
12951,2024-01-06,1373,Clear,FestivalDay,Evening,70
12951,2024-01-07,1373,Storm,FestivalDay,Morning,135
12951,2024-01-08,1373,Clear,FestivalDay,Evening,85
12951,2024-01-09,1373,Clear,FestivalEve,Morning,47
12951,2024-01-10,1373,Storm,FestivalEve,Night,97
12951,2024-01-11,1373,Storm,None,Evening,116
12951,2024-01-12,1373,Rain,FestivalDay,Night,54
12951,2024-01-13,1373,Rain,FestivalDay,Day,78
12951,2024-01-14,1373,Storm,None,Night,118
12951,2024-01-15,1373,Fog,None,Day,49
12951,2024-01-16,1373,Fog,None,Evening,75
12951,2024-01-17,1373,Storm,FestivalDay,Night,126
12951,2024-01-18,1373,Rain,FestivalDay,Evening,70
12951,2024-01-19,1373,Clear,FestivalDay,Morning,46
12951,2024-01-20,1373,Rain,FestivalDay,Evening,55
12951,2024-01-21,1373,Storm,FestivalEve,Evening,152
12951,2024-01-22,1373,Storm,FestivalEve,Evening,142
12951,2024-01-23,1373,Clear,FestivalDay,Night,61
12951,2024-01-24,1373,Fog,None,Day,73
12951,2024-01-25,1373,Fog,FestivalEve,Morning,86
12951,2024-01-26,1373,Storm,FestivalDay,Evening,147
12951,2024-01-27,1373,Clear,FestivalDay,Day,61
12951,2024-01-28,1373,Rain,FestivalEve,Evening,90
12951,2024-01-29,1373,Storm,FestivalDay,Night,113
12951,2024-01-30,1373,Storm,FestivalEve,Evening,148
12951,2024-01-31,1373,Clear,FestivalEve,Day,77
12951,2024-02-01,1373,Fog,None,Morning,63
12951,2024-02-02,1373,Storm,FestivalEve,Day,128
12951,2024-02-03,1373,Storm,FestivalEve,Day,142
12951,2024-02-04,1373,Rain,FestivalDay,Night,73
12951,2024-02-05,1373,Clear,FestivalEve,Day,58
12951,2024-02-06,1373,Fog,FestivalEve,Day,109
12951,2024-02-07,1373,Fog,FestivalDay,Morning,82
12951,2024-02-08,1373,Clear,FestivalDay,Day,55
12951,2024-02-09,1373,Clear,FestivalDay,Day,58
12951,2024-02-10,1373,Fog,FestivalDay,Night,101
12951,2024-02-11,1373,Fog,FestivalEve,Day,89
12951,2024-02-12,1373,Fog,FestivalDay,Morning,101
12951,2024-02-13,1373,Clear,None,Day,33
12951,2024-02-14,1373,Storm,FestivalDay,Night,155
12951,2024-02-15,1373,Rain,FestivalDay,Evening,59
12951,2024-02-16,1373,Storm,None,Night,76
12951,2024-02-17,1373,Fog,FestivalDay,Evening,118
12951,2024-02-18,1373,Fog,FestivalEve,Evening,106
12951,2024-02-19,1373,Rain,FestivalDay,Evening,73
12951,2024-02-20,1373,Fog,FestivalDay,Morning,104
12951,2024-02-21,1373,Rain,FestivalDay,Night,64
12951,2024-02-22,1373,Fog,FestivalDay,Morning,63
12951,2024-02-23,1373,Rain,FestivalDay,Day,79
12951,2024-02-24,1373,Fog,None,Morning,65
12951,2024-02-25,1373,Clear,FestivalEve,Day,74
12951,2024-02-26,1373,Clear,None,Night,33
12951,2024-02-27,1373,Fog,FestivalEve,Morning,105
12951,2024-02-28,1373,Rain,FestivalDay,Night,58
12951,2024-02-29,1373,Fog,FestivalDay,Morning,77
12951,2024-03-01,1373,Fog,FestivalEve,Morning,84
12951,2024-03-02,1373,Storm,FestivalDay,Night,115
12951,2024-03-03,1373,Fog,None,Night,66
12951,2024-03-04,1373,Fog,FestivalDay,Evening,110
12951,2024-03-05,1373,Rain,FestivalEve,Night,60
12951,2024-03-06,1373,Rain,FestivalEve,Night,71
12951,2024-03-07,1373,Storm,FestivalEve,Night,163
12951,2024-03-08,1373,Storm,FestivalEve,Night,112
12951,2024-03-09,1373,Rain,FestivalDay,Night,53
12951,2024-03-10,1373,Fog,FestivalDay,Night,89
12951,2024-03-11,1373,Fog,FestivalDay,Evening,112
12951,2024-03-12,1373,Fog,FestivalDay,Night,92
12951,2024-03-13,1373,Fog,FestivalDay,Morning,75
12951,2024-03-14,1373,Fog,None,Night,51
12951,2024-03-15,1373,Fog,FestivalEve,Night,97
12951,2024-03-16,1373,Clear,FestivalEve,Night,72
12951,2024-03-17,1373,Storm,FestivalEve,Evening,164
12951,2024-03-18,1373,Fog,None,Day,63
12951,2024-03-19,1373,Storm,None,Day,122
12951,2024-03-20,1373,Rain,FestivalEve,Evening,91
12951,2024-03-21,1373,Fog,FestivalEve,Day,104
12951,2024-03-22,1373,Rain,None,Morning,48
12951,2024-03-23,1373,Rain,None,Evening,61
12951,2024-03-24,1373,Rain,FestivalEve,Night,64
12951,2024-03-25,1373,Storm,FestivalDay,Evening,121
12951,2024-03-26,1373,Rain,FestivalDay,Night,69
12951,2024-03-27,1373,Rain,FestivalDay,Day,80
